薬品ｺｰﾄﾞ,ﾖﾐｶﾞﾅ,種,薬品名,規格,メーカー,棚番,薬価,購入価,在庫数,調整量,単位,①薬価金額,②購入金額,①－②,販売会社,厚生省ｺｰﾄﾞ,JAN
62646711S20501,ﾄﾞﾚﾆｿﾞﾝ,外,ドレニゾンテープ４μｇ／ｃｍ２　０．３ｍｇ７．５ｃｍ×１０ｃｍ(枚1),"",住友ファーマ,外用下袋,64.5,69,10,0,枚,645,690,-45,帝國製薬,2646711S2051,4987641074293;
51169015F30201,ﾄﾚﾘｰﾌｵ05,内,トレリーフＯＤ錠５０ｍｇ(PTP1錠),"",住友ファーマ,下劇,1449.1,1296.0769,39,0,錠,56514.9,50546.9991,5967.9009,住友ファーマ,1169015F3029,4987116010634;4987116010641;
52329015F21401,ﾄﾛｷｼﾋﾟﾄ,内,トロキシピド錠１００ｍｇ「オーハラ」(PTP1錠),"",大原薬品工業,下,6.2,5.24,140,0,錠,868,733.6,134.4,大原薬品工業,2329015F2146,4987407139204;4987407139211;
52399005F12401,ﾄﾞﾝﾍﾟﾘﾄ00,内,ドンペリドン錠５ｍｇ「サワイ」(PTP1錠),"",沢井製薬,下,5.9,5,79,0,錠,466.1,395,71.1,沢井製薬,2399005F1248,4987080103417;
52399005F23901,ﾄﾞﾝﾍﾟﾘﾄ01,内,ドンペリドン錠１０ｍｇ「杏林」(PTP1錠),"",キョーリンリメディオ,下,5.9,4.18,207,0,錠,1221.3,865.26,356.04,杏林製薬,2399005F2392,4987060309822;4987060309839;
51149007F11401,ﾅｲｷ10,内,ナイキサン錠１００ｍｇ(PTP1錠),"",田辺三菱製薬,下劇,6.1,5,126,0,錠,768.6,630,138.6,ニプロＥＳファーマ,1149007F1142,4987813705130;4987813705147;
52399005F40201,ﾅｳｾﾞﾘﾝｵ10,内,ナウゼリンＯＤ錠１０　１０ｍｇ(PTP1錠),"",協和キリン,茶,11.5,9.07,65,0,錠,747.5,589.55,157.95,協和キリン,2399005F4026,4987057581798;4987057581804;
62399714J20201,ﾅｳｾﾞﾘﾝｻ03,外,ナウゼリン坐剤３０　３０ｍｇ(組5個),"",協和キリン,外用下,71.7,78.4,5,0,個,358.5,392,-33.5,協和キリン,2399714J2022,4987057080345;
52399005R11647,ﾅｳｾﾞﾘﾝﾄ,内,ナウゼリンドライシロップ１％(ﾊﾞﾗ1ｇ),"",協和キリン,"",13.7,0,0,0,ｇ,0,0,0,協和キリン,2399005R1163,4987057537306;4987057537313;
62639700N10701,ﾅｼﾞﾌﾛｷｻｸ,外,ナジフロキサシンクリーム１％「ＳＵＮ」(ﾁｭｰﾌﾞ10ｇ),"",サンファーマ,下,24,24,10,0,ｇ,240,240,0,サンファーマ,2639700N1075,4987047310919;
61329710Q10202,ﾅｿﾞﾈｯｸｽ05,外,ナゾネックス点鼻液５０μｇ５６噴霧用　５ｍｇ１０ｇ(瓶1瓶),"",オルガノン,下点鼻､５６噴霧,1114.7,917.8,6,0,瓶,6688.2,5506.8,1181.4,杏林製薬,1329710Q1027,4987060008862;4987060008879;
52149012F10502,ﾅﾄﾘｯｸｽｼ01,内,ナトリックス錠１　１ｍｇ(PTP1錠),"",京都薬品,茶,10.1,7.66,90,0,錠,909,689.4,219.6,住友ファーマ,2149012F1059,4987116176514;4987116176613;4987116176712;
62649731N10301,ﾅﾊﾟｹﾞﾙﾝｸ,外,ナパゲルンクリーム３％(ﾁｭｰﾌﾞ25ｇ),"",帝國製薬,抗癌剤の隣,6.3,6.3,0,0,ｇ,0,0,0,帝國製薬,2649731N1034,4987641077614;
62649731Q10601,ﾅﾊﾟｹﾞﾙﾝﾛ,外,ナパゲルンローション３％(本50mL),"",帝國製薬,抗癌剤の隣,6.3,4.804,550,0,mL,3465,2642.2,822.8,帝國製薬,2649731Q1065,4987641077621;
52590009F61301,ﾅﾌﾄﾋﾟｼﾞﾙｵ,内,ナフトピジルＯＤ錠２５ｍｇ「サワイ」(PTP1錠),"",沢井製薬,茶,10.1,8.0974,117,0,錠,1181.7,947.3958,234.3042,沢井製薬,2590009F6138,4987080540113;4987080540120;4987080540175;
52590009F41301,ﾅﾌﾄﾋﾟｼﾞﾙｵ,内,ナフトピジルＯＤ錠５０ｍｇ「サワイ」(PTP1錠),"",沢井製薬,茶,14,10.28,166,0,錠,2324,1706.48,617.52,沢井製薬,2590009F4135,4987080541110;4987080541127;4987080541172;
52590009F51301,ﾅﾌﾄﾋﾟｼﾞﾙｵ,内,ナフトピジルＯＤ錠７５ｍｇ「サワイ」(PTP1錠),"",沢井製薬,茶,20.6,15.1,145,0,錠,2987,2189.5,797.5,沢井製薬,2590009F5131,4987080542117;4987080542124;4987080542179;
62649734Q10501,ﾅﾎﾞｰﾙｹﾞ,外,ナボールゲル１％(ﾁｭｰﾌﾞ25ｇ),"",久光製薬,外用下,6.2,4.888,425,0,ｇ,2635,2077.4,557.6,久光製薬,2649734Q1050,4987188425114;4987188425404;
52160007F10301,ﾅﾗﾄﾘﾌﾟﾀ02,内,ナラトリプタン錠２．５ｍｇ「ＫＯ」(PTP1錠),"",寿製薬,不動在庫,231.9,208.3846,26,0,錠,6029.4,5417.9996,611.4004,寿製薬,2160007F1039,4987071164014;
51190015F10401,ﾅﾙﾌﾗﾌｨﾝｵ0,内,ナルフラフィン塩酸塩ＯＤ錠２．５μｇ「フソー」(PTP1錠),"",扶桑薬品工業,茶劇,334.9,298.3571,62,0,錠,20763.8,18498.1402,2265.6598,扶桑薬品工業,1190015F1046,4987197514106;4987197514113;
62655709N10501,ﾆｿﾞﾗｰﾙ,外,ニゾラールクリーム２％(ﾁｭｰﾌﾞ10ｇ),"",ヤンセンファーマ,外用下,24.1,24.8,100,0,ｇ,2410,2480,-70,ヤンセンファーマ,2655709N1053,4987672853461;4987672853478;
62655709Q10202,ﾆｿﾞﾗｰﾙﾛ,外,ニゾラールローション２％(本10ｇ),"",岩城製薬,外用下,24.1,24.1,20,0,ｇ,482,482,0,岩城製薬,2655709Q1025,4987020018955;
51124003F31501,ﾆﾄﾗｾﾞﾊﾟ10,内,ニトラゼパム錠１０ｍｇ「ＪＧ」(PTP1錠),"",日本ジェネリック,向3-90,5.7,5.08,230,0,錠,1311,1168.4,142.6,日本ジェネリック,1124003F3156,4987792112813;
51124003F31701,ﾆﾄﾗｾﾞﾊﾟ10,内,ニトラゼパム錠１０ｍｇ「ＴＣＫ」(PTP1錠),"",辰巳化学,向3-90,5.7,3.8,0,0,錠,0,0,0,辰巳化学,1124003F3172,4987124047417;
52171011N10501,ﾆﾄﾛｰﾙRｶ,内,ニトロールＲカプセル２０ｍｇ(PTP1Ｃ),"",エーザイ,茶､みんくす出品予定,11.5,9.5952,42,0,Ｃ,483,402.9984,80.0016,エーザイ,2171011N1050,4987028242864;4987028242871;4987028242925;4987028242932;
52171016F10801,ﾆﾄﾛｰﾙｼﾞ00,内,ニトロール錠５ｍｇ(PTP1錠),"",エーザイ,茶,9.8,8.4961,73,0,錠,715.4,620.2153,95.1847,エーザイ,2171016F1082,4987028242673;4987028242697;
62171701S20302,ﾆﾄﾛﾀﾞｰﾑ02,外,ニトロダームＴＴＳ２５ｍｇ　１０ｃｍ２(枚1枚),"",サンファーマ,外用下劇,55.7,44.4,62,0,枚,3453.4,2752.8,700.6,サンファーマ,2171701S2037,4987047211308;4987047211315;
52171018K10301,ﾆﾄﾛﾍﾟﾝ03,内,ニトロペン舌下錠０．３ｍｇ(SP1錠),"",日本化薬,茶劇,11.7,8.9,65,0,錠,760.5,578.5,182,日本化薬,2171018K1039,4987170006451;4987170006468;
52171014M11201,ﾆﾌｪｼﾞﾋﾟｶ0,内,ニフェジピンカプセル５ｍｇ「サワイ」(PTP1Ｃ),"",沢井製薬,不動在庫,5.7,5.5833,12,0,Ｃ,68.4,66.9996,1.4004,沢井製薬,2171014M1120,4987080400011;
52171014G30601,ﾆﾌｪｼﾞﾋﾟﾝ0,内,ニフェジピンＣＲ錠１０ｍｇ「サワイ」(PTP1錠),"",沢井製薬,茶劇,5.9,4.9,424,0,錠,2501.6,2077.6,424,沢井製薬,2171014G3065,4987080551119;4987080551126;
52171014G40901,ﾆﾌｪｼﾞﾋﾟﾝ0,内,ニフェジピンＣＲ錠２０ｍｇ「トーワ」(PTP1錠),"",東和薬品,茶劇､PTP,8.1,6.5,0,0,錠,0,0,0,東和薬品,2171014G4096,4987155103069;4987155103083;4987155103090;
52171014G50601,ﾆﾌｪｼﾞﾋﾟﾝ0,内,ニフェジピンＣＲ錠４０ｍｇ「サワイ」(PTP1錠),"",沢井製薬,茶劇､PTP／バラ,15.5,13,267,0,錠,4138.5,3471,667.5,沢井製薬,2171014G5068,4987080556114;4987080556121;4987080556183;
52171014G40947,ﾆﾌｪｼﾞﾋﾟﾝ0,内,ニフェジピンＣＲ錠２０ｍｇ「トーワ」(ﾊﾞﾗ1錠),"",東和薬品,カセット､バラ,8.1,6.5,923,0,錠,7476.3,5999.5,1476.8,東和薬品,2171014G4096,4987155103076;
52171014G12501,ﾆﾌｪｼﾞﾋﾟﾝｴ,内,ニフェジピンＬ錠１０ｍｇ「トーワ」(PTP1錠),"",東和薬品,下劇,5.7,4.7917,47,0,錠,267.9,225.2099,42.6901,東和薬品,2171014G1259,4987155166071;4987155166088;
52171014G22901,ﾆﾌｪｼﾞﾋﾟﾝｴ,内,ニフェジピンＬ錠２０ｍｇ「トーワ」(PTP1錠),"",東和薬品,下劇,5.9,4.6993,116,0,錠,684.4,545.1188,139.2812,東和薬品,2171014G2298,4987155167078;4987155167085;
51149010F11301,ﾆﾌﾗﾝｼﾞｮ,内,ニフラン錠７５ｍｇ(PTP1錠),"",田辺三菱製薬,下劇,10.1,8.5,0,0,錠,0,0,0,田辺三菱製薬,1149010F1136,4987128026692;4987128035496;
61319724Q11201,ﾆﾌﾗﾝﾃﾝｶ,外,ニフラン点眼液０．１％(本5mL),"",千寿製薬,茶点眼,34.9,29.32,125,0,mL,4362.5,3665,697.5,武田薬品,1319724Q1120,4987123147682;4987123147699;
53211001X12347,ﾆｭｳｻﾝｶﾙｽ,内,乳酸カルシウム水和物「ヨシダ」(ﾊﾞﾗ1ｇ),"",吉田製薬,散剤下,3.25,3.4962,91,0,ｇ,295.75,318.1542,-22.4042,吉田製薬,3211001X1237,4987288492252;
57111001X13147,ﾆｭｳﾄｳｽ,内,乳糖水和物「ヨシダ」(ﾊﾞﾗ1ｇ),"",吉田製薬,散剤棚,1.95,1.7982,450.1,0,ｇ,877.695,809.3698,68.3252,吉田製薬,7111001X1310,4987288620259;4987288622253;
61169700S20201,ﾆｭｰﾌﾟﾛﾊ04,外,ニュープロパッチ４．５ｍｇ(枚1枚),"",大塚製薬,外用下劇,367.7,348,18,0,枚,6618.6,6264,354.6,大塚製薬,1169700S2021,4987035521013;4987035553212;
51172005F20601,ﾆｭｰﾚﾌﾟﾁ01,内,ニューレプチル錠１０ｍｇ(PTP1錠),"",高田製薬,下,5.9,5,13,0,錠,76.7,65,11.7,高田製薬,1172005F2067,4987120116506;4987120116513;
52149039F10303,ﾆｭｰﾛﾀﾝｼ02,内,ニューロタン錠２５ｍｇ(PTP1錠),"",オルガノン,下,42,48,39,0,錠,1638,1872,-234,オルガノン,2149039F1031,4987954807663;
52149039F20303,ﾆｭｰﾛﾀﾝｼ05,内,ニューロタン錠５０ｍｇ(PTP1錠),"",オルガノン,茶,81.4,66.5957,94,0,錠,7651.6,6259.9958,1391.6042,オルガノン,2149039F2038,4987954807700;
62669701N11001,ﾆｮｳｿｸ01,外,尿素クリーム１０％「ＳＵＮ」(ﾁｭｰﾌﾞ20ｇ),"",サンファーマ,"",3.9,0,0,0,ｇ,0,0,0,サンファーマ,2669701N1109,4987047110854;
56290007M10201,ﾈｲﾘﾝ10,内,ネイリンカプセル１００ｍｇ(PTP1Ｃ),"",佐藤製薬,下,814.9,804.5982,14,0,Ｃ,11408.6,11264.3748,144.2252,佐藤製薬,6290007M1022,4987316135601;
53999004M40201,ﾈｵｰﾗﾙ02,内,ネオーラル２５ｍｇカプセル(PTP1Ｃ),"",ノバルティスファーマ,下劇,132.9,105.46,64,0,Ｃ,8505.6,6749.44,1756.16,ノバルティスファーマ,3999004M4028,4987443277434;
62590700S10201,ﾈｵｷｼﾃ03,外,ネオキシテープ７３．５ｍｇ(枚7枚),"",久光製薬,外用下,163.4,136.0952,7,0,枚,1143.8,952.6664,191.1336,久光製薬,2590700S1025,4987188419090;
62790820Q10401,ﾈｵｽﾃﾘﾝｸ,外,ネオステリングリーンうがい液０．２％(本40mL),"",日本歯科薬品,外用下,5.4,5.4,80,0,mL,432,432,0,日本歯科薬品,2790820Q1040,4987734156011;
61319807M10202,ﾈｵﾒﾄﾞﾛｰ,外,ネオメドロールＥＥ軟膏(ﾁｭｰﾌﾞ3ｇ),"",ファイザー,外用茶,46.6,37.8788,21,0,ｇ,978.6,795.4548,183.1452,ファイザー,1319807M1025,4987114941404;
52329029M10202,ﾈｷｼｳﾑｶ01,内,ネキシウムカプセル１０ｍｇ(PTP1Ｃ),"",アストラゼネカ,茶,57.6,46.09,292,0,Ｃ,16819.2,13458.28,3360.92,アストラゼネカ,2329029M1027,4987650705102;4987650705201;4987650705300;4987650705409;
52329029M20202,ﾈｷｼｳﾑｶ02,内,ネキシウムカプセル２０ｍｇ(PTP1Ｃ),"",アストラゼネカ,茶,100,80.03,531,0,Ｃ,53100,42495.93,10604.07,アストラゼネカ,2329029M2023,4987650706109;4987650706208;4987650706307;4987650706406;
52329029M20248,ﾈｷｼｳﾑｶ02,内,ネキシウムカプセル２０ｍｇ(ﾊﾞﾗ1Ｃ),"",アストラゼネカ,カセット,100,81.956,308,0,Ｃ,30800,25242.448,5557.552,アストラゼネカ,2329029M2023,4987650706505;
52329029D10202,ﾈｷｼｳﾑｹﾝﾀﾞ,内,ネキシウム懸濁用顆粒分包１０ｍｇ(分包1包),"",アストラゼネカ,散剤引出し,66.2,61.5897,11,0,包,728.2,677.4867,50.7133,アストラゼネカ,2329029D1027,4987650707106;
53969012F30201,ﾈｼｰﾅ02,内,ネシーナ錠２５ｍｇ(PTP1錠),"",武田薬品,茶,169.6,151.09,78,0,錠,13228.8,11785.02,1443.78,武田薬品,3969012F3028,4987123149402;4987123149419;
61319759Q10201,ﾈﾊﾞﾅｯｸ,外,ネバナック懸濁性点眼液０．１％(本5mL),"",ノバルティスファーマ,下点眼,153,164,10,0,mL,1530,1640,-110,ノバルティスファーマ,1319759Q1026,4987443374508;
62646700M11607,ﾈﾘｿﾞﾅﾅﾝ,外,ネリゾナ軟膏０．１％(ﾁｭｰﾌﾞ5ｇ),"",レオファーマ,外用下劇,21,25.4,10,0,ｇ,210,254,-44,ＬＴＬﾌｧｰﾏ,2646700M1163,4987919102031;
62559814J10206,ﾈﾘﾌﾟﾛｸﾄ,外,ネリプロクト坐剤(組7個),"",レオファーマ,冷蔵庫,27.8,27.7857,50,0,個,1390,1389.285,0.715,ＬＴＬﾌｧｰﾏ,2559814J1020,4987919102154;4987919102161;4987919102178;
62559814M10207,ﾈﾘﾌﾟﾛｸﾄ,外,ネリプロクト軟膏(ﾁｭｰﾌﾞ2ｇ),"",レオファーマ,外用下劇,25.7,20.2692,14,0,ｇ,359.8,283.7688,76.0312,ＬＴＬﾌｧｰﾏ,2559814M1026,4987919102123;4987919102130;4987919102147;
52329004M11701,ﾉｲｴﾙｶﾌﾟ20,内,ノイエルカプセル２００ｍｇ(PTP1Ｃ),"",アルフレッサファーマ,茶,10,8.7,177,0,Ｃ,1770,1539.9,230.1,アルフレッサファーマ,2329004M1175,4987274129148;4987274129155;4987274129162;4987274129186;
51149023F10301,ﾉｲﾛﾄﾛﾋﾟ,内,ノイロトロピン錠４単位(PTP1錠),"",日本臓器製薬,茶,28.9,25.747,1570,0,錠,45373,40422.79,4950.21,日本臓器製薬,1149023F1036,4987174111311;4987174111328;4987174111335;4987174111410;
76343429L20202,ﾉﾊﾞｸﾄ90,注,ノバクトＭ静注用２０００単位　２０００単位（溶解液付）(瓶1瓶),"",ＫＭバイオロジクス,倉庫,60890,54247,0,0,瓶,0,0,0,日本血液製剤機構,6343429L2028,4987867410738;
51172010F10301,ﾉﾊﾞﾐﾝｼﾞ,内,ノバミン錠５ｍｇ(PTP1錠),"",共和薬品,下,9.8,7.5938,32,0,錠,313.6,243.0016,70.5984,共和薬品,1172010F1037,4987058201039;4987058201114;
53929007F10201,ﾉﾍﾞﾙｼﾞﾝｼ0,内,ノベルジン錠２５ｍｇ(PTP1錠),"",ノーベルファーマ,下劇,230.4,209.43,50,0,錠,11520,10471.5,1048.5,ノーベルファーマ,3929007F1029,4987846101510;
53929007F20201,ﾉﾍﾞﾙｼﾞﾝｼ0,内,ノベルジン錠５０ｍｇ(PTP1錠),"",ノーベルファーマ,下劇,361,383.07,14,0,錠,5054,5362.98,-308.98,ノーベルファーマ,3929007F2025,4987846101619;
72492415G60201,ﾉﾎﾞﾗﾋﾟｯ90,注,ノボラピッド注　フレックスタッチ　３００単位(ｷｯﾄ1ｷｯﾄ),"",ノボ・ノルディスクフ,冷蔵庫,1693,1508,4,0,ｷｯﾄ,6772,6032,740,ノボ・ノルディスクフ,2492415G6025,4987616003242;
72492415G20201,ﾉﾎﾞﾗﾋﾟｯﾐ0,注,ノボラピッド３０ミックス注　フレックスペン　３００単位(ｷｯﾄ1ｷｯﾄ),"",ノボ・ノルディスクフ,冷蔵庫,1737,1547,6,0,ｷｯﾄ,10422,9282,1140,ノボ・ノルディスクフ,2492415G2020,4987616001712;4987616001729;
72492413G50501,ﾉﾎﾞﾘﾝ30,注,ノボリン３０Ｒ注フレックスペン　３００単位(ｷｯﾄ1ｷｯﾄ),"",ノボ・ノルディスクフ,冷蔵庫,1676,1493,1,0,ｷｯﾄ,1676,1493,183,ノボ・ノルディスクフ,2492413G5054,4987616001583;4987616001637;
72492413G80501,ﾉﾎﾞﾘﾝRﾁ,注,ノボリンＲ注フレックスペン　３００単位(ｷｯﾄ1ｷｯﾄ),"",ノボ・ノルディスクフ,冷蔵庫下,1559,1401,0,0,ｷｯﾄ,0,0,0,ノボ・ノルディスクフ,2492413G8053,4987616001576;4987616001606;
51179004F10201,ﾉﾘﾄﾚﾝｼﾞ01,内,ノリトレン錠１０ｍｇ(PTP1錠),"",住友ファーマ,下劇袋,5.7,0,0,0,錠,0,0,0,住友ファーマ,1179004F1024,4987116062039;
51179004F20301,ﾉﾘﾄﾚﾝｼﾞ02,内,ノリトレン錠２５ｍｇ(PTP1錠),"",住友ファーマ,下劇袋,10.1,9.1948,77,0,錠,777.7,707.9996,69.7004,住友ファーマ,1179004F2039,4987116062336;
61149704S10201,ﾉﾙｽﾊﾟﾝ05,外,ノルスパンテープ５ｍｇ(枚1枚),"",ムンディファーマ,向2-14　,1579.4,1317,2,0,枚,3158.8,2634,524.8,ムンディファーマ,1149704S1020,4987906040018;
52171022F40402,ﾉﾙﾊﾞｽｸｵ05,内,ノルバスクＯＤ錠５ｍｇ(PTP1錠),"",ヴィアトリス製薬,茶劇,22.1,16.82,307,0,錠,6784.7,5163.74,1620.96,ヴィアトリス製薬,2171022F4044,4987901009607;4987901009706;4987901009805;4987901009904;
52171022F40448,ﾉﾙﾊﾞｽｸｵ05,内,ノルバスクＯＤ錠５ｍｇ(ﾊﾞﾗ1錠),"",ヴィアトリス製薬,カセット,22.1,16.82,643,0,錠,14210.3,10815.26,3395.04,ヴィアトリス製薬,2171022F4044,4987901010009;
52171022F60302,ﾉﾙﾊﾞｽｸｵ10,内,ノルバスクＯＤ錠１０ｍｇ(PTP1錠),"",ヴィアトリス製薬,下劇,35.4,26.93,219,0,錠,7752.6,5897.67,1854.93,ヴィアトリス製薬,2171022F6039,4987901010108;4987901010207;
54291003F11601,ﾉﾙﾊﾞﾃﾞｯｼ1,内,ノルバデックス錠１０ｍｇ(PTP1錠),"",アストラゼネカ,抗癌剤2,61.9,51.8,32,0,錠,1980.8,1657.6,323.2,アストラゼネカ,4291003F1163,4987650617405;4987650617504;4987650617603;
54291003F20501,ﾉﾙﾊﾞﾃﾞｯｼ2,内,ノルバデックス錠２０ｍｇ(PTP1錠),"",アストラゼネカ,抗癌剤2,111.1,241.2,5,0,錠,555.5,1206,-650.5,アストラゼネカ,4291003F2054,4987650618303;4987650618402;
52113003F20202,ﾊｰﾌｼﾞｺﾞ02,内,ハーフジゴキシンＫＹ錠０．１２５　０．１２５ｍｇ(PTP1錠),"",京都薬品,茶劇,9.8,8,128,0,錠,1254.4,1024,230.4,トーアエイヨー,2113003F2029,4987142731114;4987142731138;4987142731145;
52113003F20248,ﾊｰﾌｼﾞｺﾞ02,内,ハーフジゴキシンＫＹ錠０．１２５　０．１２５ｍｇ(ﾊﾞﾗ1錠),"",京都薬品,カセット,9.8,9.7912,56,0,錠,548.8,548.3072,0.4928,トーアエイヨー,2113003F2029,4987142731121;
53399007H10201,ﾊﾞｲｱｽﾋﾟ10,内,バイアスピリン錠１００ｍｇ(PTP1錠),"",バイエル薬品,茶,5.7,4.4429,868,0,錠,4947.6,3856.4372,1091.1628,バイエル薬品,3399007H1021,4987341103095;
53399007H10247,ﾊﾞｲｱｽﾋﾟ10,内,バイアスピリン錠１００ｍｇ(ﾊﾞﾗ1錠),"",バイエル薬品,カセット､ﾊﾞﾗ,5.7,4.54,171,0,錠,974.7,776.34,198.36,バイエル薬品,3399007H1021,4987341103101;
54229001M10201,ﾊｲﾄﾞﾚｱｶ,内,ハイドレアカプセル５００ｍｇ(PTP1Ｃ),"",ブリストル・マイヤー,抗癌剤3,212.1,188.95,188,0,Ｃ,39874.8,35522.6,4352.2,ブリストル・マイヤー,4229001M1027,4987279036038;
69000000000150,ﾊｲﾄﾞﾛｻｲﾄ1,材,ハイドロサイトライフ標準型12.9cmx12.9cm(ﾋｰﾄ1枚),"","","",580,0,0,0,枚,0,0,0,"",969000000001
89000000000350,ﾊｲﾄﾞﾛｻｲﾄ1,材,ハイドロサイトライフ標準型12.9cmX12.9cm(ﾋｰﾄ57.76cm2),"","","",10,0,-1732.8,0,cm2,-17328,0,-17328,"",989000000003
51149032F20201,ﾊｲﾍﾟﾝｼﾞ20,内,ハイペン錠２００ｍｇ(PTP1錠),"",日本新薬,茶劇,17.9,14.5,16,0,錠,286.4,232,54.4,日本新薬,1149032F2023,4987173000760;4987173000777;4987173000784;4987173000999;
53131002F12701,ﾊｲﾎﾞﾝｼﾞ02,内,ハイボン錠２０ｍｇ(PTP1錠),"",ニプロＥＳファーマ,下袋,5.7,5.7,18,0,錠,102.6,102.6,0,ニプロＥＳファーマ,3131002F1276,4987813703006;
51179041F30201,ﾊﾟｷｼﾙｼﾞ00,内,パキシル錠５ｍｇ(PTP1錠),"",グラクソ・スミスクラ,下劇袋,32.2,38.7,20,0,錠,644,774,-130,グラクソ・スミスクラ,1179041F3028,4987246716178;
51179041G10201,ﾊﾟｷｼﾙｼ01,内,パキシルＣＲ錠１２．５ｍｇ(PTP1錠),"",グラクソ・スミスクラ,茶劇,57.7,53.8947,77,0,錠,4442.9,4149.8919,293.0081,グラクソ・スミスクラ,1179041G1020,4987246716185;
67121703X13947,ﾊｸｼｮｸﾜｾ,外,白色ワセリン「ヨシダ」(ﾊﾞﾗ1ｇ),"",吉田製薬,軟膏棚,2.38,2.38,470,0,ｇ,1118.6,1118.6,0,吉田製薬,7121703X1399,4987288861027;
56290100D10847,ﾊﾞｸﾀｶﾘｭ,内,バクタ配合顆粒(ﾊﾞﾗ1ｇ),"",シオノギファーマ,散剤3,78.8,70.1952,87.5,0,ｇ,6895,6142.08,752.92,塩野義製薬,6290100D1088,4987087035001;
56290100F21101,ﾊﾞｸﾀｼﾞｮ,内,バクタ配合錠(PTP1錠),"",シオノギファーマ,茶,69.2,61.65,72,0,錠,4982.4,4438.8,543.6,塩野義製薬,6290100F2115,4987087034998;
62669701N20401,ﾊﾟｽﾀﾛﾝｸ02,外,パスタロンクリーム２０％(ﾁｭｰﾌﾞ25ｇ),"",佐藤製薬,外用下,5.1,5.1,200,0,ｇ,1020,1020,0,佐藤製薬,2669701N2040,4987316130033;
62669701M10701,ﾊﾟｽﾀﾛﾝﾅ01,外,パスタロンソフト軟膏１０％(ﾁｭｰﾌﾞ20ｇ),"",佐藤製薬,新規薬,4.9,0,0,0,ｇ,0,0,0,佐藤製薬,2669701M1073,4987316129990;4987316130002;
53999027F10301,ﾊﾞｾﾞﾄﾞｷｼ0,内,バゼドキシフェン錠２０ｍｇ「サワイ」(PTP1錠),"",沢井製薬,茶,37.2,29.53,57,0,錠,2120.4,1683.21,437.19,沢井製薬,3999027F1039,4987080199113;4987080199120;4987080199175;
61319752Q10201,ﾊﾟﾀﾉｰﾙ,外,パタノール点眼液０．１％(本5mL),"",ノバルティスファーマ,茶点眼,116.6,93.7,70,0,mL,8162,6559,1603,協和キリン,1319752Q1024,4987057522470;
57149006X12246,ﾊｯｶﾕﾆｯｺ,内,ハッカ油「ニッコー」(ﾊﾞﾗ1mL),"",日興製薬,外用棚,14.1,20,20,0,mL,282,400,-118,日興製薬販売,7149006X1221,4987290162518;4987290162532;
53399001F13802,ﾊﾟﾅﾙｼﾞﾝ10,内,パナルジン錠１００ｍｇ(PTP1錠),"",クリニジェン,PTP/ﾊﾞﾗ,12.2,0,0,0,錠,0,0,0,クリニジェン,3399001F1384,4987909107114;4987909107213;4987909107312;4987909107411;
53999050F20201,ﾊﾞﾌｾｵｼﾞ30,内,バフセオ錠３００ｍｇ(PTP1錠),"",田辺三菱製薬,下劇,366,321.2979,47,0,錠,17202,15101.0013,2100.9987,田辺三菱製薬,3999050F2026,4987128223190;
56250019F13601,ﾊﾞﾗｼｸﾛﾋｼ5,内,バラシクロビル錠５００ｍｇ「ＳＰＫＫ」(PTP1錠),"",サンドファーマ,在庫なし,97.6,0,0,0,錠,0,0,0,サンド,6250019F1365,4987614439401;
